"","A","B","C","AB","AC","BC","ABC","anysig","Bonfsig"
"168",0.774648548394509,0.494837246986462,0.314986125880913,0.0908676037656006,0.565796008123176,0.40752089121672,0.368137184105987,0,0
"169",0.0425921330711264,0.717504559457101,0.785652589989032,0.118185495523749,0.759435017046392,0.805589021555691,0.392545919032045,1,0
"170",0.957248778352512,0.156300422659887,0.609754675541402,0.679577553076079,0.942410488228731,0.975193914303123,0.742842955215899,0,0
"171",0.985529913295316,0.947412663717269,0.141053998199338,0.136095373935343,0.547084327476336,0.451335336574858,0.388701998361189,0,0
"172",0.0325052670697333,0.723575169940925,0.258771363641737,0.982084524906582,0.213368092797984,0.110931651535401,0.804679696260418,1,0
"173",0.243716184379467,0.226408502480561,0.112019377313708,0.453813137214001,0.00400702674984986,0.317217327928348,0.313972727068844,1,1
"174",0.417440599896668,0.685235336202491,0.801590269212875,0.138898715721565,0.156452002654516,0.742205957691408,0.0883761200999152,0,0
"175",0.144723909695024,0.685861199620563,0.208590448671946,0.590318841683103,0.164232660880323,0.179532963915962,0.0908441164293774,0,0
"176",0.571057723061794,0.401733996793553,0.94633536451036,0.383735654142847,0.724696914279443,0.949652469413161,0.0736862666188525,0,0
"177",0.963361267118687,0.151968707617861,0.654300632217925,0.770600215555566,0.820399199648992,0.474140709393415,0.979679891923208,0,0
"178",0.384901225148837,0.213557025437042,0.0260754305741226,0.525528458568649,0.640247813861733,0.81499412021161,0.199227249626332,1,0
"179",0.451966070573643,0.826201264068897,0.688555621049377,0.0220081866940798,0.309891358395332,0.875061801728662,0.121300518907535,1,0
"180",0.27675974124426,0.0930559032255992,0.093744448291244,0.522046868390664,0.648559327855697,0.282455455604036,0.0483828597803759,1,0
"181",0.226738918810151,0.840537864146542,0.25087265380814,0.346998074639062,0.629392251936374,0.549635732621439,0.656770327323597,0,0
"182",0.674846107287721,0.640613346718387,0.977096686111249,0.374357277248276,0.782075558787481,0.279940392832639,0.712561271556359,0,0
"183",0.23201508678667,0.676971839071071,0.979017580364432,0.450425546346207,0.0456349671413086,0.384860595186542,0.215139555258577,1,0
"184",0.61576955049316,0.202405107842114,0.837691344834006,0.97612481028497,0.223871725583765,0.985436673224532,0.915476939138495,0,0
"185",0.239178361399923,0.447910944180496,0.738448370220316,0.981150998943899,0.638813112138483,0.835816471606035,0.667927609397143,0,0
