"","A","B","C","AB","AC","BC","ABC","anysig","Bonfsig"
"22",0.491086936369495,0.859527251597563,0.717057818958836,0.764118892848683,0.465411242095484,0.0887614041559902,0.819011507547824,0,0
"23",0.310776036242098,0.0677794695398959,0.611946552420918,0.413094176986651,0.293469838046955,0.919928651916426,0.923760035461578,0,0
"24",0.609383673425716,0.431958401472691,0.00683238874680032,0.688497179239125,0.518159367556669,0.730705424199923,0.583356421784744,1,1
"25",0.58980369975629,0.821043685998532,0.009201968427462,0.0802990266600878,0.191658101218584,0.992440360106856,0.14238358460387,1,0
"26",0.440619236059352,0.414166957121446,0.197383354960777,0.798766615154159,0.166329815567741,0.696348769450232,0.539323288482161,0,0
"27",0.437433565370993,0.873049562515428,0.581919616714223,0.163883915413852,0.103165290632835,0.626360014522916,0.934127538596959,0,0
"28",0.632726897112015,0.354783292991415,0.246667194100901,0.118079266874365,0.0135980325352272,0.718621277591722,0.504120499372922,1,0
"29",0.469579958037865,0.523982404372733,0.784626489025477,0.926896212777517,0.444391422648519,0.496441003660569,0.832060142942892,0,0
"30",0.882111791703965,0.698028347390626,0.640068864806837,0.901319079278508,0.83752082824229,0.256456391729483,0.0336623996796716,1,0
"31",0.738017116981018,0.767047091390236,0.517072281340725,0.869724633461009,0.346126987331708,0.618907550443167,0.611883805235022,0,0
"32",0.185244905908355,0.204448894031964,0.808032676370219,0.615809228594104,0.169571643828293,0.386490320174733,0.553721072036552,0,0
"33",0.210273795031665,0.150745537652001,0.538773030354985,0.38525388224284,0.308503967276139,0.510276669749482,0.160594265853779,0,0
"34",0.654472252642686,0.534872229594697,0.750222025405952,0.660971737336632,0.310684458339715,0.291322220723997,0.410041608842058,0,0
"35",0.061064393900547,0.474135185120586,0.613080595582271,0.461561757822242,0.876012828283941,0.43076297051647,0.923209109745674,0,0
"36",0.16944417629275,0.635015490851804,0.153269775624911,0.793770054961029,0.997418292578084,0.145689998009569,0.161808442502553,0,0
"37",0.684311859677173,0.781944356457363,0.881410745735504,0.253045730617122,0.922665373113438,0.589665385376502,0.366303761202581,0,0
"38",0.38488757265976,0.340637744866185,0.411500539644772,0.144878315890455,0.326989595893959,0.218221671580792,0.243719619803388,0,0
"39",0.256067121872802,0.94909434713625,0.654405446655386,0.944810156170425,0.352265859404964,0.202542434067678,0.227439651276144,0,0
"40",0.710060350042454,0.959187288450559,0.562257678889192,0.488926087501802,0.916124962055864,0.0126425971131328,0.461045262536643,1,0
"41",0.34671162818574,0.734970498801131,0.388059332718147,0.930260575412027,0.875863586985486,0.732598441718697,0.877102165219828,0,0
"42",0.731416759859293,0.416672164894575,0.850086153760177,0.158751002729057,0.986791265805562,0.371016317486352,0.0819019647263213,0,0
"43",0.388187233401567,0.0236853935822559,0.601852898331593,0.783330149184193,0.0638435964755552,0.749375762846034,0.622338619408084,1,0
"44",0.6179544269268,0.420162837462903,0.770498659121163,0.296050444875252,0.0219014688014172,0.54310220059194,0.40043240539665,1,0
"45",0.35021372049702,0.947455734019477,0.817362415980675,0.19240315031256,0.628391832983481,0.717423830603437,0.583269131438211,0,0
"46",0.602468962904101,0.327339801373012,0.0601169363954322,0.107611185107415,0.813707154674916,0.696372969023413,0.494899166013712,0,0
"47",0.680387417743889,0.242682654479393,0.505026444699093,0.165552917859204,0.498079790336256,0.86499502474137,0.509630615659398,0,0
"48",0.227206597221615,0.395157521488633,0.629029131216196,0.330341334562563,0.310747844100229,0.0420429568662597,0.622575185360133,1,0
"49",0.808307040540252,0.329255884742157,0.581116870925636,0.583707394759969,0.127356513808274,0.826195107326133,0.482938606642235,0,0
"50",0.379926801242116,0.719902825746817,0.879234570324616,0.315951852205693,0.19507258534135,0.0698532158461972,0.544828186651662,0,0
"51",0.372763519356581,0.67316804206391,0.284890219873366,0.909498424037873,0.313254469376159,0.124879284244053,0.123519411002837,0,0
"52",0.794946816354281,0.25609173769189,0.0852235627955829,0.787530864705318,0.293885831235364,0.198348630514283,0.430820257517655,0,0
"53",0.704111826080234,0.948553258017606,0.193790350135043,0.924719721358226,0.803664348662174,0.440919929368235,0.518601433927498,0,0
"54",0.729587558739844,0.859205154147306,0.598203329801237,0.542417362105827,0.166946065302608,0.923133319898702,0.149272564839711,0,0
"55",0.133568888081185,0.647299368131409,0.842957601678172,0.917210888494781,0.793889199426052,0.0513644990451104,0.720056273715147,0,0
"56",0.198547772915956,0.874521726313416,0.179123762845916,0.61089849977731,0.148345341858998,0.174231591985692,0.70075277556008,0,0
"57",0.395594921518655,0.088304743022409,0.338700552627744,0.498126515742163,0.579458372847127,0.252217488008078,0.498390991063691,0,0
"58",0.19416291791832,0.565184503353615,0.796572790132376,0.524551107205089,0.580134983612617,0.238391966062428,0.602383617891458,0,0
"59",0.808283529284108,0.708226302107032,0.810557444081486,0.239867145873348,0.303877244121249,0.0984687034451747,0.00365412855293308,1,1
"60",0.62260154430257,0.920361979365692,0.397052136152962,0.55792554802119,0.938646483727958,0.36792265540161,0.741946740048603,0,0
"61",0.505045207124367,0.603222975768041,0.549375230284833,0.0252259924956481,0.0290442477448478,0.264957515475144,0.14744694958604,1,0
"62",0.699627403502236,0.35664720119792,0.186601616844652,0.338291992539273,0.151402308729281,0.97207291576621,0.502525533191381,0,0
"63",0.97916446685762,0.0878239760867289,0.0353883079902538,0.988989649039414,0.545584960968519,0.297068248691798,0.310661057583815,1,0
"64",0.823871107227705,0.482530623944333,0.0430095223094464,0.317212304296572,0.565279397897173,0.31052049123258,0.464889790442567,1,0
"65",0.878158073017706,0.960373762877428,0.570860718083225,0.952340962638055,0.103250965096687,0.812877527368129,0.77874273299192,0,0
"66",0.888066542116305,0.62591851298126,0.179638306520208,0.594238658142568,0.625268860401182,0.713411672490947,0.770370110823288,0,0
"67",0.178861909593789,0.728305190933114,0.38259750382719,0.0280281043843187,0.184080525814139,0.0132570172333944,0.10943826195652,1,0
"68",0.0367129266958384,0.36492984198863,0.0241646557209198,0.496027490444027,0.97441947274074,0.0487790233912987,0.139750705007518,1,0
"69",0.245311999812874,0.710467912237257,0.385915688361847,0.789024263569914,0.655096080326851,0.785851932658281,0.242957700427242,0,0
"70",0.473132102684822,0.307250955731569,0.634381162588829,0.0772071243518817,0.865590870561828,0.083769746442625,0.125165407804038,0,0
"71",0.406313384890791,0.0211700935205828,0.975758441485869,0.565881217505148,0.101919239908032,0.800350608537452,0.709111378413284,1,0
"72",0.479856865150537,0.745959217187542,0.0217436645817896,0.849647326063028,0.387326775302336,0.645949869239064,0.736879465422145,1,0
"73",0.329386876543069,0.288726354997448,0.54212606772569,0.897252276593203,0.0979658882892225,0.271696522453538,0.401032337067523,0,0
"74",0.0459693699407948,0.981687283377077,0.236786614442618,0.949602720149252,0.473335554698278,0.28544995801364,0.657292547975274,1,0
"75",0.675648615431559,0.527578182970574,0.810909006690406,0.290823289226963,0.900620096246788,0.721325919306968,0.290487198275504,0,0
"76",0.0636529065921536,0.756105509040297,0.897467593468235,0.240377312625212,0.274685086648719,0.576876256884766,0.834133490690411,0,0
"77",0.703170636579105,0.439969234212843,0.977078450932328,0.238213539691157,0.453144484353533,0.34985587053858,0.127258317577957,0,0
"78",0.936506090231002,0.315034447368004,0.982155591779489,0.679775037138927,0.90232517197994,0.674767640549119,0.497506997032407,0,0
"79",0.396419119708786,0.791222152653137,0.222397505197613,0.348730031590268,0.665631171220709,0.339130458941658,0.0287737831401158,1,0
"80",0.473358777919614,0.674530391437991,0.60394482782352,0.29049040918232,0.790560284034211,0.778841120250499,0.707320789142908,0,0
"81",0.911353650147281,0.254178469800236,0.0406631835818167,0.848603062970989,0.570541645174055,0.218084669371182,0.175807443689431,1,0
"82",0.573215097926762,0.832668507264999,0.0926550056662805,0.813915651396681,0.775062864011913,0.305522280297996,0.0650740723310346,0,0
"83",0.731726502388867,0.680822001350986,0.432594279762751,0.211472248876393,0.598253043292198,0.646917799092472,0.027890426497216,1,0
"84",0.411578131598086,0.00758366520397845,0.398918147528162,0.561613711673451,0.992633389619926,0.769477825972236,0.255548575763025,1,0
"85",0.866402374425252,0.729198818324593,0.924646167994577,0.0731300209348385,0.531726608854524,0.776056001861454,0.255653599559137,0,0
"86",0.947810447529713,0.113068479125028,0.00964878048590782,0.0994132907935374,0.681718584789745,0.979762712596394,0.852341622849984,1,0
"87",0.651291465060631,0.198106919820141,0.709857127083024,0.989433292873643,0.388442068342904,0.994931635868091,0.784443535025676,0,0
"88",0.329725494739476,0.84833134138816,0.711386023158882,0.562522145715033,0.423300499596792,0.538508506141763,0.491699528949175,0,0
"89",0.282286811658071,0.488391248435917,0.46636328547739,0.72390883337427,0.284067042389184,0.976926616657653,0.529866494217387,0,0
"90",0.262446269185992,0.515315884813336,0.969697596108492,0.956622277474009,0.484943180003985,0.380796140462365,0.0355003824167119,1,0
"91",0.823307765114956,0.902001967328427,0.515126114320851,0.717480838315484,0.4636406450161,0.905423188297561,0.200100490474933,0,0
"92",0.158195865681335,0.515247033281243,0.223135809383082,0.745821300133088,0.671610388754147,0.323374000597546,0.00579718579341594,1,1
"93",0.19292671744524,0.631073569241258,0.557384194775133,0.348903269884483,0.965440345858554,0.972067322155476,0.932890760475325,0,0
"94",0.551477369854298,0.336592007701327,0.824793078113057,0.682586141509949,0.652493868977887,0.665872635859873,0.898276737654227,0,0
"95",0.964466574681058,0.629234914532669,0.30034288192027,0.338841574346217,0.905374749259926,0.00132991057206167,0.287743421313081,1,1
"96",0.402139211532742,0.438087642722651,0.0865662414488196,0.821220914365695,0.871686573975424,0.0502113733483519,0.280291001981362,0,0
"97",0.499904116678484,0.72384675340103,0.387268860888156,0.204836070153519,0.201904512607995,0.231679831634767,0.579110034007483,0,0
"98",0.107524526078014,0.403073211307149,0.967656443747012,0.234461341981712,0.732896582082625,0.769338368712038,0.860699766577835,0,0
"99",0.84118958652223,0.547556666617262,0.841458005388161,0.938568568145736,0.530668193785288,0.59137260261465,0.387649634161357,0,0
"100",0.0616567574707412,0.545029094755479,0.943223957786762,0.717052072330415,0.821471099946748,0.458071519788081,0.489900603421314,0,0
"101",0.153925523584092,0.465792003715444,0.219473488302531,0.101732094949007,0.295128435338593,0.18241730936371,0.430607222618971,0,0
"102",0.633509880255952,0.137797834666551,0.0824129867683045,0.116996148951399,0.635732245633383,0.228076461121487,0.881797624975411,0,0
"103",0.67761771632328,0.139019535258314,0.595909438638816,0.859324202472878,0.140626934557877,0.549511655233878,0.403062467969368,0,0
"104",0.397867831653602,0.450963343528068,0.925852418737629,0.900432636852807,0.948884992455059,0.505697738650787,0.419618430341628,0,0
"105",0.533124728501805,0.832742986898495,0.207541158975218,0.786700731953749,0.948628835795183,0.973735103049641,0.648566294704117,0,0
"106",0.0871693059725635,0.373341361358267,0.00289090594990596,0.859206154619952,0.818488980763864,0.392197787353539,0.0156859506785378,1,1
"107",0.432471698419439,0.171197210265931,0.038392188234971,0.560914066561244,0.122663153880078,0.871330602577912,0.51450570393754,1,0
"108",0.226160321463633,0.766590218644336,0.462737831100182,0.403722975954754,0.839613260866512,0.863964082730786,0.433220050517303,0,0
"109",0.54619799812013,0.427413225890577,0.950599575640695,0.350862175370221,0.918856404109954,0.500236620209861,0.28675449279808,0,0
"110",0.783413675751279,0.0223486900784868,0.267928835018742,0.58863280189076,0.395979729638449,0.982973098981928,0.213360283881007,1,0
"111",0.969581165028609,0.303815248679212,0.372970236845854,0.31641047667613,0.736372896413694,0.309319689693098,0.416280714928135,0,0
"112",0.95230254027646,0.702141678750655,0.040876193514301,0.672492700957953,0.157754194514618,0.684359829543225,0.209056744363842,1,0
"113",0.651815039521447,0.951684854886903,0.504005817270449,0.613695598551559,0.877820392338974,0.692339095932792,0.862762808402281,0,0
"114",0.951706084164717,0.806983686057614,0.950199286146936,0.756311719928858,0.379828933780617,0.841373694871177,0.357221654705574,0,0
"115",0.234645832726843,0.111947181617812,0.451835146418246,0.10539549430667,0.0989126628066771,0.995141578058151,0.726625355594889,0,0
"116",0.763877296673377,0.221863952510456,0.129038004214133,0.979780973917223,0.553791828532196,0.645716884757364,0.791555949940707,0,0
"117",0.706876376235737,0.974586581410342,0.803549504568716,0.43507290362291,0.047413132947833,0.838369358950604,0.0507679984781375,1,0
"118",0.434136165353929,0.869854500189451,0.741343888926686,0.668636254582625,0.626388677303797,0.830176186103964,0.472562750230582,0,0
"119",0.185807227768562,0.138813537834856,0.409258446127694,0.592705012056011,0.522987618166601,0.806032528690103,0.621552812293975,0,0
"120",0.0319266549398914,0.399591333454155,0.594735948103205,0.120785719880179,0.465247981197359,0.752873021398412,0.537264638032991,1,0
"121",0.673726011244586,0.576359655457235,0.565345150207672,0.442756668012728,0.908725582838695,0.797690949719335,0.0560338872122329,0,0
"122",0.542049205028638,0.40972005625341,0.597911750067105,0.00625529420793724,0.517594057407342,0.156554943337958,0.476778925899792,1,1
"123",0.497905231237348,0.561409655530337,0.149799070987684,0.563647395639829,0.941204260001774,0.120374032755071,0.60355077820149,0,0
"124",0.646395335382257,0.0702175310083741,0.722612629516869,0.823579594767978,0.0448981116262493,0.500615028548194,0.159247807646174,1,0
"125",0.813651840012324,0.309223210528996,0.642508500054952,0.981846308567671,0.228615134860782,0.503227624430654,0.160335775312354,0,0
"126",0.821482217722491,0.653611437490265,0.523756183837706,0.749321654830702,0.147023935861374,0.48986558010681,0.483992689403105,0,0
"127",0.837174366538107,0.0758796014437923,0.889414900348973,0.0167146848460497,0.839155796711973,0.653183000291643,0.147611534444382,1,0
"128",0.365406004880206,0.311163303963052,0.0147371313518262,0.126388452695256,0.368081306939078,0.384696764519262,0.91825606203248,1,0
"129",0.333017869798027,0.0312669017799261,0.575563709050288,0.98823567214493,0.714599407165468,0.476917842571071,0.793739646483853,1,0
"130",0.947332308480655,0.666666819042027,0.506545321772695,0.219475000086636,0.133571606720146,0.388523785491008,0.00876037141442434,1,0
"131",0.609826257853009,0.693940745210038,0.561515976401427,0.155127606187846,0.936430075370475,0.511093007628878,0.482837445927213,0,0
"132",0.0779145118109203,0.707934787364279,0.275195737260319,0.576837556322104,0.64131431827908,0.211573990359053,0.506176516552644,0,0
"133",0.901427691055155,0.303355057796881,0.937168955179395,0.145869851786799,0.0337119897495001,0.739974326443125,0.879699488950253,1,0
"134",0.278199036473377,0.820224172663058,0.785455586459699,0.630556833499114,0.778605657932847,0.548226434302011,0.18930996879468,0,0
"135",0.310478203333289,0.355535819879137,0.38520725632508,0.823504551433644,0.896127831807827,0.754283917527275,0.529149384951006,0,0
"136",0.226905717319131,0.366432896538731,0.659144769423841,0.259562363456285,0.982909118935489,0.441897141688227,0.436955612645653,0,0
"137",0.545368615027546,0.0170872103292252,0.533877203458362,0.887149969924396,0.388224018752193,0.678068713806276,0.483697256895854,1,0
"138",0.107777620737517,0.363707797606781,0.959509475389208,0.313900252178081,0.874497847310536,0.140536037050146,0.0696109407330383,0,0
"139",0.134948903271218,0.991424233377107,0.853358954586756,0.62379683748551,0.435216295436902,0.477595933814065,0.461895110547888,0,0
"140",0.875686514356799,0.482208129167509,0.952862523349122,0.0342426370434398,0.445706506177918,0.418729637772746,0.884943838193169,1,0
"141",0.15326884190048,0.668652046493286,0.368414454047378,0.689742559332691,0.79450063746803,0.468384232285502,0.48539732885378,0,0
"142",0.283557380415934,0.983405237472423,0.336480029206432,0.190272476737416,0.631510018744637,0.248392495309263,0.790198287070071,0,0
"143",0.13215817585098,0.633600109296339,0.517917055992301,0.243615462590033,0.666285266250737,0.857176014103199,0.295948849124311,0,0
"144",0.395047495361675,0.621735744918689,0.662257710727955,0.388791559455444,0.873267576165644,0.528613017594518,0.839069087310115,0,0
"145",0.551945069819176,0.75048242964214,0.932314250922598,0.208751784998643,0.194486735076202,0.531790943053104,0.824861878054885,0,0
"146",0.0824533549043208,0.0675595693004304,0.00220756146102994,0.347873374340207,0.751564541486572,0.802381344182605,0.155600431525033,1,1
"147",0.0533634599629218,0.0461130388833003,0.826134614416903,0.129255918558321,0.708062441617753,0.154751789999508,0.786021326418084,1,0
"148",0.542299961265149,0.792391285194411,0.19910596740845,0.81099369793593,0.600008256448073,0.890868745920063,0.808278651951754,0,0
"149",0.0546054907577445,0.52300581309911,0.198027014517611,0.989049490460271,0.51146283856996,0.84337472312529,0.883719018066621,0,0
"150",0.186778163563944,0.526863483611077,0.517351037995233,0.930307522523172,0.96683494388759,0.834306835622355,0.373352321778118,0,0
"151",0.238093494268996,0.502918969881688,0.677545604597244,0.915615383117489,0.633381932707412,0.517811589943003,0.3506389544157,0,0
"152",0.672263481233816,0.154122845427291,0.676678731567593,0.611465216736508,0.69135549560084,0.346874358267121,0.873762954124902,0,0
"153",0.68861995164137,0.260151848441906,0.345934774958928,0.293623437682198,0.838536112457798,0.229544451558439,0.819797125385504,0,0
"154",0.0210665656746017,0.548850883964868,0.694130140737453,0.840297005886195,0.164644963021474,0.91793873318298,0.309748737476724,1,0
"155",0.653703098064371,0.835842888865405,0.0848827700845146,0.0301103106314356,0.627323950896756,0.696225921585469,0.547996283184357,1,0
"156",0.114503471706932,0.132839997880279,0.436851614517908,0.586158349404583,0.257552924564425,0.978921814930848,0.367858820561838,0,0
"157",0.0512344334906538,0.71405569693861,0.894877984573289,0.126307846176504,0.0141236649926356,0.864534400816004,0.694523568269705,1,0
"158",0.44229703074341,0.774435210199762,0.0644585507486553,0.647689713858541,0.916135481780492,0.111623685426208,0.3992170737049,0,0
"159",0.415064886164102,0.141068745220231,0.908235033288101,0.886826510342179,0.503760324943786,0.187608762292529,0.492205050662065,0,0
"160",0.739280883807991,0.981390296777247,0.628368773360327,0.575182935923865,0.409350590719866,0.0897514368585562,0.893685074996101,0,0
"161",0.0909437426768399,0.899987409096649,0.732991251014161,0.224295275900454,0.503684264814917,0.673064447441028,0.399226944996173,0,0
"162",0.591294347908016,0.907329964275735,0.776091521639093,0.452963201656708,0.513928068905111,0.390475411810899,0.397601844867261,0,0
"163",0.289895377045736,0.51293220054515,0.509547797367586,0.0747354191202056,0.305042247795036,0.021400489056495,0.128097025346825,1,0
"164",0.386278196754291,0.311677710153333,0.759871810372869,0.0690135989683139,0.785669040731491,0.693078876073776,0.56994064816407,0,0
"165",0.95951534284936,0.24344235284782,0.630520104172757,0.33320739116384,0.319755251453812,0.282929487755235,0.188236532548328,0,0
"166",0.161855757530397,0.3050715037681,0.146336948686181,0.0207673998653012,0.526787045098631,0.218621931926529,0.0186468858281428,1,0
"167",0.968521512907711,0.419731518369221,0.494951652374478,0.586771143383751,0.693436957725289,0.133984580333963,0.0748247796232177,0,0
"168",0.243721129856069,0.682433143459615,0.653761653952111,0.759806658818619,0.989937001650299,0.323640346876003,0.466235732394184,0,0
"169",0.458135104098423,0.811645378455927,0.202345225479528,0.550375450281974,0.852127834941261,0.611159498120501,0.302767926685429,0,0
"170",0.612289096276473,0.668839390675667,0.382828195989368,0.553837559334425,0.496585016766835,0.564803156713771,0.880387259386718,0,0
"171",0.467544744762135,0.0734391868592085,0.325140598373887,0.121475894952158,0.197616187421107,0.484412671432683,0.976419008148834,0,0
"172",0.9296084656049,0.801674928621626,0.799402331515898,0.563357509312367,0.315844777358361,0.113256357456912,0.489010762161985,0,0
"173",0.0837654463666919,0.0450486771475886,0.0233008362318582,0.28620629997099,0.00259838221254745,0.291286632405257,0.615717658999145,1,1
"174",0.778305539032834,0.596972997926846,0.254199004260312,0.739049673368271,0.0355210115423233,0.400842843345405,0.211770604797431,1,0
"175",0.731373655393073,0.348009892087301,0.838246323002378,0.0117195599205172,0.184505638920552,0.904412432627439,0.238260143991052,1,0
"176",0.648442460773651,0.634935053971659,0.565803113160185,0.957041011031891,0.442816432320996,0.223461529383135,0.0100744332297341,1,0
"177",0.517542503606356,0.468853222302273,0.217033179405745,0.952380494303946,0.23000831584806,0.120651309650422,0.724378364197247,0,0
"178",0.364779134211633,0.924272099952302,0.0123615612521138,0.119060578331867,0.482624011137184,0.937747694386359,0.979512773522867,1,0
"179",0.879327889447521,0.861901514079348,0.588925768499046,0.0211454418452951,0.599522474942454,0.324991048739716,0.711900470618356,1,0
"180",0.1549659206138,0.807484815899501,0.114140149970626,0.374491578664559,0.66290630232192,0.13927902177241,0.136765102623847,0,0
"181",0.67414308841227,0.144321629323568,0.0555003524167373,0.150848770841673,0.146465573663402,0.610158146246867,0.286843352959002,0,0
"182",0.357482584910418,0.486895241702811,0.336470878871097,0.338134722733946,0.245376178493681,0.720772496586582,0.71673745526182,0,0
"183",0.178916899859173,0.849192332797057,0.820681353335294,0.0594665382519436,0.226496622908699,0.0682523249082081,0.55764146144069,0,0
"184",0.206541079948522,0.944579141996927,0.76509240607516,0.951964757271595,0.392353363297021,0.455965434402035,0.907743212646114,0,0
"185",0.535930391022731,0.756334940408492,0.607588669358135,0.646463893292825,0.193689310126576,0.462204625319122,0.958063354301423,0,0
"186",0.987247276214931,0.963137044904147,0.126086990719046,0.129502191212249,0.826471827275499,0.4275869410652,0.593471928126386,0,0
"187",0.444523359067129,0.403402882491847,0.320029763176563,0.662614249412663,0.171609272654706,0.68492169669316,0.142263224623386,0,0
"188",0.797994474053361,0.837650103013362,0.947711944618886,0.433062904590634,0.531189308838417,0.217791406920218,0.148221829077398,0,0
"189",0.0772284942727275,0.270802905635754,0.450663445771804,0.603340157911304,0.94799195789404,0.546175221802862,0.379965202505627,0,0
"190",0.20134173998347,0.456200742071494,0.0897279577575979,0.0497759123153888,0.38714311933477,0.0383752432871299,0.106905806300902,1,0
"191",0.732012176404982,0.304713800743525,0.854219456993061,0.174166833805225,0.119334314932896,0.993130798553711,0.307302430674832,0,0
"192",0.0828183838096542,0.723652278851122,0.0403737537026275,0.782438562599995,0.539444681801929,0.340057766437233,0.141966076433229,1,0
"193",0.898053949349927,0.0114523095008033,0.681001195325409,0.932064490769249,0.182498020648924,0.538777704262024,0.216105316228887,1,0
"194",0.586717663205303,0.240246420757994,0.648868336902513,0.862915978794278,0.425798652088988,0.620677712142616,0.641724512434103,0,0
"195",0.112351367270361,0.953125675060205,0.441018512503433,0.054569006670053,0.169625574526914,0.616907674914016,0.256014449772425,0,0
"196",0.992126920668712,0.884064108403626,0.707716356227818,0.439938582689979,0.893531250810122,0.339422337402999,0.310402857142669,0,0
"197",0.0675513196762129,0.370611870573357,0.135102956694975,0.741113265319162,0.0249803885342563,0.393115677553525,0.632810083018838,1,0
"198",0.201683243937647,0.948036422540831,0.497166597846827,0.720836888154578,0.989291526860597,0.297643080145437,0.092392314056376,0,0
"199",0.858183544581741,0.0686053091126716,0.963463016434619,0.449898687678072,0.568573508560558,0.0163081476760837,0.497107401564118,1,0
"200",0.636043623290315,0.0244981260212083,0.264303071350529,0.814561541745635,0.709823780644948,0.722869284000651,0.50267109061185,1,0
"201",0.432289897555214,0.41512321180759,0.296681213519096,0.695036042513034,0.306204983295767,0.92538577223727,0.22346742599727,0,0
"202",0.114583408996698,0.905759861427332,0.398967653777773,0.565784485910766,0.424857337417029,0.298020527273758,0.0150729336881172,1,0
"203",0.870791561410229,0.767177353840448,0.832560178884017,0.660813722567615,0.0571873093588205,0.990063126913792,0.48971546388342,0,0
"204",0.0015779799630625,0.463307114689231,0.288555099933981,0.555655394493119,0.495647406421254,0.18385405197128,0.859522616634522,1,1
"205",0.912094636463719,0.46363243047882,0.0129704771486533,0.930452276889232,0.651131701405594,0.362199618585226,0.827621260711426,1,0
"206",0.100717945396467,0.194018508002255,0.0706759059777665,0.688251915127495,0.457761677722322,0.305615608273677,0.255436947190932,0,0
"207",0.165709746955501,0.487464897077526,0.962289115617179,0.62726733452569,0.786785170480665,0.438059938723841,0.24196655992354,0,0
"208",0.88621849938362,0.757630418081841,0.440691650395718,0.579592270993537,0.859121131718708,0.0468260684066659,0.250822943648977,1,0
"209",0.512000033986786,0.1234920359259,0.123598755110806,0.126967351582074,0.0898569994123009,0.580600948635745,0.728625335697023,0,0
"210",0.119251085800103,0.954527852538081,0.261985115387927,0.55036419625117,0.326081723875939,0.128872393322644,0.987868234278535,0,0
"211",0.0939606072084345,0.489679751656405,0.0763166707753691,0.791193999856799,0.575718685008839,0.367382498724561,0.776890216294044,0,0
"212",0.604129765089987,0.811903464099485,0.770776281923771,0.192834897576979,0.547138439393951,0.812974808278562,0.424946303798101,0,0
"213",0.065597242916693,0.381490903329551,0.256176325729842,0.3196828272217,0.305939497577706,0.498316072308996,0.538126182628615,0,0
"214",0.54441111946903,0.926826242501632,0.326203268705433,0.373700360204102,0.08898881268279,0.583078730896336,0.151470078808882,0,0
"215",0.0406516353624068,0.958648645501414,0.922503753896395,0.0520078338716298,0.489661150920061,0.00374521303837018,0.758258700608721,1,1
"216",0.22308192498387,0.179975979361123,0.692290203106098,0.505879926878826,0.386105595079081,0.408719815079412,0.879823840803235,0,0
"217",0.719353721475066,0.937811507794331,0.375063555406714,0.421372355568977,0.733440190239081,0.532643803442127,0.0199729732368917,1,0
"218",0.330235374775356,0.409696581466069,0.709800231657595,0.739294551482246,0.882500676966651,0.899353130740102,0.420934924133031,0,0
"219",0.240422568920954,0.425251492175933,0.292507312087147,0.962642381309989,0.43335710892347,0.562540556448579,0.77632625209457,0,0
